epoch VAE MDVAE SI LI AC Sem Cycle
52 2.964309971779585 2.964309971779585 nan nan nan nan nan
53 3.0268937461078167 3.0268937461078167 nan nan nan nan nan
54 3.051892187446356 3.051892187446356 nan nan nan nan nan
55 3.078607250005007 3.078607250005007 nan nan nan nan nan
56 3.1177434511482716 3.1177434511482716 nan nan nan nan nan
57 3.106912612915039 3.106912612915039 nan nan nan nan nan
58 3.0008511170744896 3.0008511170744896 nan nan nan nan nan
59 2.9674779549241066 2.9674779549241066 nan nan nan nan nan
60 2.930035825818777 2.930035825818777 nan nan nan nan nan
61 2.9874777160584927 2.9874777160584927 nan nan nan nan nan
62 2.9490620009601116 2.9490620009601116 nan nan nan nan nan
63 3.007155179977417 3.007155179977417 nan nan nan nan nan
64 2.9726817086338997 2.9726817086338997 nan nan nan nan nan
65 2.984927177429199 2.984927177429199 nan nan nan nan nan
66 2.918715301901102 2.918715301901102 nan nan nan nan nan
67 2.9908062033355236 2.9908062033355236 nan nan nan nan nan
68 2.9644881039857864 2.9644881039857864 nan nan nan nan nan
69 2.986437890678644 2.986437890678644 nan nan nan nan nan
70 2.983110286295414 2.983110286295414 nan nan nan nan nan
71 2.9820121861994267 2.9820121861994267 nan nan nan nan nan
72 2.9145166389644146 2.9145166389644146 nan nan nan nan nan
73 2.9581948928534985 2.9581948928534985 nan nan nan nan nan
74 2.9472868889570236 2.9472868889570236 nan nan nan nan nan
75 2.9853566214442253 2.9853566214442253 nan nan nan nan nan
76 2.9368578158318996 2.9368578158318996 nan nan nan nan nan
77 2.943077675998211 2.943077675998211 nan nan nan nan nan
78 2.911605231463909 2.911605231463909 nan nan nan nan nan
79 2.944044701755047 2.944044701755047 nan nan nan nan nan
80 2.9104616455733776 2.9104616455733776 nan nan nan nan nan
81 2.958763722330332 2.958763722330332 nan nan nan nan nan
82 2.9426345005631447 2.9426345005631447 nan nan nan nan nan
83 2.9637894816696644 2.9637894816696644 nan nan nan nan nan
84 2.925468172878027 2.925468172878027 nan nan nan nan nan
85 2.9559708274900913 2.9559708274900913 nan nan nan nan nan
86 2.929193675518036 2.929193675518036 nan nan nan nan nan
87 2.946046605706215 2.946046605706215 nan nan nan nan nan
88 2.897222876548767 2.897222876548767 nan nan nan nan nan
89 2.9132454991340637 2.9132454991340637 nan nan nan nan nan
90 2.9081286042928696 2.9081286042928696 nan nan nan nan nan
91 2.9443853199481964 2.9443853199481964 nan nan nan nan nan
92 2.895807795226574 2.895807795226574 nan nan nan nan nan
93 2.9156614542007446 2.9156614542007446 nan nan nan nan nan
94 2.888589736074209 2.888589736074209 nan nan nan nan nan
95 2.9247917495667934 2.9247917495667934 nan nan nan nan nan
96 2.9083078652620316 2.9083078652620316 nan nan nan nan nan
97 2.9045209623873234 2.9045209623873234 nan nan nan nan nan
98 2.8706408888101578 2.8706408888101578 nan nan nan nan nan
99 2.9064125530421734 2.9064125530421734 nan nan nan nan nan
100 2.8910838663578033 2.8910838663578033 nan nan nan nan nan
101 2.910983130335808 2.910983130335808 nan nan nan nan nan
102 2.8967999070882797 2.8967999070882797 nan nan nan nan nan
103 2.9129018373787403 2.9129018373787403 nan nan nan nan nan
104 2.896398164331913 2.896398164331913 nan nan nan nan nan
105 2.897926200181246 2.897926200181246 nan nan nan nan nan
106 2.8552791625261307 2.8552791625261307 nan nan nan nan nan
107 2.8699748143553734 2.8699748143553734 nan nan nan nan nan
108 2.846860181540251 2.846860181540251 nan nan nan nan nan
109 2.8766906522214413 2.8766906522214413 nan nan nan nan nan
110 2.867225408554077 2.867225408554077 nan nan nan nan nan
111 2.8766367845237255 2.8766367845237255 nan nan nan nan nan
112 2.8454268537461758 2.8454268537461758 nan nan nan nan nan
113 2.866528198122978 2.866528198122978 nan nan nan nan nan
114 2.8515404239296913 2.8515404239296913 nan nan nan nan nan
115 2.901619531214237 2.901619531214237 nan nan nan nan nan
116 2.885762631893158 2.885762631893158 nan nan nan nan nan
117 2.8901553601026535 2.8901553601026535 nan nan nan nan nan
118 2.8729276694357395 2.8729276694357395 nan nan nan nan nan
119 2.8761308640241623 2.8761308640241623 nan nan nan nan nan
120 2.831015232950449 2.831015232950449 nan nan nan nan nan
121 2.8564980067312717 2.8564980067312717 nan nan nan nan nan
122 2.8332506231963634 2.8332506231963634 nan nan nan nan nan
123 2.863795556128025 2.863795556128025 nan nan nan nan nan
124 2.83223719894886 2.83223719894886 nan nan nan nan nan
125 2.846512049436569 2.846512049436569 nan nan nan nan nan
126 2.8331637158989906 2.8331637158989906 nan nan nan nan nan
127 2.867842376232147 2.867842376232147 nan nan nan nan nan
128 2.8532531037926674 2.8532531037926674 nan nan nan nan nan
129 2.873585794121027 2.873585794121027 nan nan nan nan nan
130 2.8295906633138657 2.8295906633138657 nan nan nan nan nan
131 2.8432925641536713 2.8432925641536713 nan nan nan nan nan
132 2.820845779031515 2.820845779031515 nan nan nan nan nan
133 2.852345786988735 2.852345786988735 nan nan nan nan nan
134 2.8282384872436523 2.8282384872436523 nan nan nan nan nan
135 2.848116010427475 2.848116010427475 nan nan nan nan nan
136 2.8299270756542683 2.8299270756542683 nan nan nan nan nan
137 2.8524930141866207 2.8524930141866207 nan nan nan nan nan
138 2.823161706328392 2.823161706328392 nan nan nan nan nan
139 2.8471473418176174 2.8471473418176174 nan nan nan nan nan
140 2.8284949213266373 2.8284949213266373 nan nan nan nan nan
141 2.8437672778964043 2.8437672778964043 nan nan nan nan nan
142 2.812262460589409 2.812262460589409 nan nan nan nan nan
143 2.8356007039546967 2.8356007039546967 nan nan nan nan nan
144 2.816084746271372 2.816084746271372 nan nan nan nan nan
145 2.840901765972376 2.840901765972376 nan nan nan nan nan
146 2.8137443363666534 2.8137443363666534 nan nan nan nan nan
147 2.83787963911891 2.83787963911891 nan nan nan nan nan
148 2.809493511915207 2.809493511915207 nan nan nan nan nan
149 2.836192090064287 2.836192090064287 nan nan nan nan nan
150 2.814083229750395 2.814083229750395 nan nan nan nan nan
151 2.839494828134775 2.839494828134775 nan nan nan nan nan
152 2.8062373995780945 2.8062373995780945 nan nan nan nan nan
153 2.8296442069113255 2.8296442069113255 nan nan nan nan nan
154 2.8077119290828705 2.8077119290828705 nan nan nan nan nan
155 2.8315482176840305 2.8315482176840305 nan nan nan nan nan
156 2.807480551302433 2.807480551302433 nan nan nan nan nan
157 2.8262361101806164 2.8262361101806164 nan nan nan nan nan
158 2.804740220308304 2.804740220308304 nan nan nan nan nan
159 2.8244881443679333 2.8244881443679333 nan nan nan nan nan
160 2.802162490785122 2.802162490785122 nan nan nan nan nan
161 2.821969047188759 2.821969047188759 nan nan nan nan nan
162 2.800450887531042 2.800450887531042 nan nan nan nan nan
163 2.823461003601551 2.823461003601551 nan nan nan nan nan
164 2.798294272273779 2.798294272273779 nan nan nan nan nan
165 2.823603730648756 2.823603730648756 nan nan nan nan nan
166 2.7991967871785164 2.7991967871785164 nan nan nan nan nan
167 2.821991801261902 2.821991801261902 nan nan nan nan nan
168 2.7990606389939785 2.7990606389939785 nan nan nan nan nan
169 2.822098970413208 2.822098970413208 nan nan nan nan nan
170 2.7990293316543102 2.7990293316543102 nan nan nan nan nan
171 2.8211237005889416 2.8211237005889416 nan nan nan nan nan
172 2.7972301617264748 2.7972301617264748 nan nan nan nan nan
173 2.819710571318865 2.819710571318865 nan nan nan nan nan
174 2.7965537942945957 2.7965537942945957 nan nan nan nan nan
175 2.8201925046741962 2.8201925046741962 nan nan nan nan nan
176 2.796091962605715 2.796091962605715 nan nan nan nan nan
177 2.8200811594724655 2.8200811594724655 nan nan nan nan nan
178 2.7975718192756176 2.7975718192756176 nan nan nan nan nan
179 2.820315346121788 2.820315346121788 nan nan nan nan nan
180 2.7942771650850773 2.7942771650850773 nan nan nan nan nan
181 2.8194242008030415 2.8194242008030415 nan nan nan nan nan
182 2.796371027827263 2.796371027827263 nan nan nan nan nan
183 2.819517321884632 2.819517321884632 nan nan nan nan nan
184 2.7938792295753956 2.7938792295753956 nan nan nan nan nan
185 2.8186454586684704 2.8186454586684704 nan nan nan nan nan
186 2.796530418097973 2.796530418097973 nan nan nan nan nan
187 2.8165489099919796 2.8165489099919796 nan nan nan nan nan
188 2.79367233812809 2.79367233812809 nan nan nan nan nan
189 2.818789839744568 2.818789839744568 nan nan nan nan nan
190 2.793084494769573 2.793084494769573 nan nan nan nan nan
191 2.8195777647197247 2.8195777647197247 nan nan nan nan nan
192 2.794593434780836 2.794593434780836 nan nan nan nan nan
193 2.8192790746688843 2.8192790746688843 nan nan nan nan nan
194 2.7938457056879997 2.7938457056879997 nan nan nan nan nan
195 2.8188585229218006 2.8188585229218006 nan nan nan nan nan
196 2.7932831570506096 2.7932831570506096 nan nan nan nan nan
197 2.817197769880295 2.817197769880295 nan nan nan nan nan
198 2.791586574167013 2.791586574167013 nan nan nan nan nan
199 2.8162897787988186 2.8162897787988186 nan nan nan nan nan
200 2.7943815514445305 2.7943815514445305 nan nan nan nan nan
